             JOBID PARTITION     NAME     USER  ACCOUNT ST       TIME  NODES NODELIST(REASON)
          52239999  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239998  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239997  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239996  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239995  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239994  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239993  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239992  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239991  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239990  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239989  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239988  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239987  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239986  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239985  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239984  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239983  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239982  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239981  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239980  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239979  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239978  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239977  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239976  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239975  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239974  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239973  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239972  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239971  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239970  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239969  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239968  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239967  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239966  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239965  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239964  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239963  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239962  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239961  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239960  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239959  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239958  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239957  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239956  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239955  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239954  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239953  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239952  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239951  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239950  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239949  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239948  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239947  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239946  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239945  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239944  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239943  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239942  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239941  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239940  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239939  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239938  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239937  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239936  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239935  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239934  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239933  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239932  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239931  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239930  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239929  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239928  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239927  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239926  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239925  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239924  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239923  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239922  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239921  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239920  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239919  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239918  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239917  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239916  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239915  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239914  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239913  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239912  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239911  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239910  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239909  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239908  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239907  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239906  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239905  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239904  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239903  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239902  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239901  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239900  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239899  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239898  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239897  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239896  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239895  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239894  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239893  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239892  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239891  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239890  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239889  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239888  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239887  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239884  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239883  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239882  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239881  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239880  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239879  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239878  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239877  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239876  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239875  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239874  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239873  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
